120284	gi|355398356|NR2-2/2HbN	100.00	71	0	0	1	71	2363	2293	1e-34	 132
120284	gi|240129575|NR1	100.00	71	0	0	1	71	2078	2008	1e-34	 132
120548	gi|355398356|NR2-2/2HbN	98.59	71	1	0	1	71	2341	2411	6e-33	 126
120548	gi|240129575|NR1	98.59	71	1	0	1	71	2056	2126	6e-33	 126
146516	gi|14456617|Na-ATPase	97.26	73	2	0	1	73	2397	2469	2e-32	 124
171316	gi|355398356|NR2-2/2HbN	100.00	75	0	0	1	75	1993	2067	7e-37	 139
171316	gi|240129575|NR1	100.00	75	0	0	1	75	1708	1782	7e-37	 139
219506	gi|355398356|NR2-2/2HbN	100.00	79	0	0	1	79	752	830	5e-39	 147
219506	gi|240129575|NR1	100.00	79	0	0	1	79	788	866	5e-39	 147
269523	gi|355398356|NR2-2/2HbN	100.00	84	0	0	1	84	2145	2062	8e-42	 156
269523	gi|240129575|NR1	100.00	84	0	0	1	84	1860	1777	8e-42	 156
274275	gi|355398356|NR2-2/2HbN	100.00	84	0	0	1	84	1302	1385	8e-42	 156
274275	gi|240129575|NR1	100.00	84	0	0	1	84	1338	1421	8e-42	 156
276203	gi|355398356|NR2-2/2HbN	100.00	83	0	0	3	85	705	623	3e-41	 154
276203	gi|240129575|NR1	100.00	83	0	0	3	85	741	659	3e-41	 154
284975	gi|355398356|NR2-2/2HbN	94.19	86	5	0	1	86	1613	1528	1e-34	 132
286337	gi|355398356|NR2-2/2HbN	100.00	86	0	0	1	86	389	304	7e-43	 159
286337	gi|240129575|NR1	100.00	86	0	0	1	86	425	340	7e-43	 159
288066	gi|355398356|NR2-2/2HbN	100.00	86	0	0	1	86	241	326	7e-43	 159
288066	gi|240129575|NR1	100.00	86	0	0	1	86	277	362	7e-43	 159
338758	gi|355398356|NR2-2/2HbN	97.83	92	2	0	1	92	1363	1454	7e-43	 159
338758	gi|240129575|NR1	97.83	92	2	0	1	92	1399	1490	7e-43	 159
392966	gi|355398356|NR2-2/2HbN	100.00	101	0	0	1	101	602	502	4e-51	 187
392966	gi|240129575|NR1	100.00	101	0	0	1	101	638	538	4e-51	 187
439646	gi|355398356|NR2-2/2HbN	99.10	111	1	0	1	111	2401	2511	5e-55	 200
439646	gi|240129575|NR1	99.10	111	1	0	1	111	2116	2226	5e-55	 200
475869	gi|14456617|Na-ATPase	100.00	121	0	0	1	121	1909	2029	3e-62	 224
479459	gi|355398356|NR2-2/2HbN	100.00	122	0	0	1	122	1712	1591	1e-62	 226
546069	gi|14456617|Na-ATPase	92.00	150	12	0	1	150	3612	3761	3e-58	 211
548439	gi|240129575|NR1	99.04	104	1	0	1	104	104	1	6e-51	 187
548439	gi|355398356|NR2-2/2HbN	98.53	68	1	0	1	68	68	1	6e-31	 121
549483	gi|355398356|NR2-2/2HbN	99.34	152	1	0	1	152	1432	1583	1e-77	 276
549483	gi|240129575|NR1	99.34	152	1	0	1	152	1468	1619	1e-77	 276
552110	gi|14456617|Na-ATPase	100.00	153	0	0	1	153	2490	2642	7e-80	 283
573370	gi|355398356|NR2-2/2HbN	100.00	165	0	0	3	167	48	212	2e-86	 305
573370	gi|240129575|NR1	100.00	165	0	0	3	167	84	248	2e-86	 305
573402	gi|355398356|NR2-2/2HbN	100.00	167	0	0	1	167	847	1013	1e-87	 309
573402	gi|240129575|NR1	100.00	167	0	0	1	167	883	1049	1e-87	 309
582706	gi|355398356|NR2-2/2HbN	100.00	173	0	0	1	173	2315	2143	6e-91	 320
582706	gi|240129575|NR1	100.00	173	0	0	1	173	2030	1858	6e-91	 320
592780	gi|355398356|NR2-2/2HbN	100.00	182	0	0	1	182	2497	2678	7e-96	 337
592780	gi|240129575|NR1	100.00	182	0	0	1	182	2212	2393	7e-96	 337
594296	gi|355398356|NR2-2/2HbN	100.00	166	0	0	1	166	2668	2833	5e-87	 307
594296	gi|240129575|NR1	100.00	166	0	0	1	166	2383	2548	5e-87	 307
625024	gi|14456617|Na-ATPase	81.19	218	37	4	1	216	2014	2229	2e-46	 172
640429	gi|355398356|NR2-2/2HbN	100.00	239	0	0	1	239	1723	1961	2e-127	 442
640429	gi|240129575|NR1	100.00	50	0	0	190	239	1627	1676	2e-22	93.5
644409	gi|355398356|NR2-2/2HbN	99.59	246	1	0	1	246	1236	991	1e-129	 449
644409	gi|240129575|NR1	99.59	246	1	0	1	246	1272	1027	1e-129	 449
704025	gi|14456617|Na-ATPase	99.56	456	2	0	1	456	2014	2469	0.0	 832
728826	gi|14456617|Na-ATPase	99.61	255	1	0	435	689	3993	3739	3e-134	 466
739364	gi|14456617|Na-ATPase	98.96	865	9	0	1	865	1931	1067	0.0	1548
742568	gi|603053|psbA	100.00	29	0	0	1	29	29	1	4e-10	54.7
748182	gi|14456617|Na-ATPase	99.19	1106	9	0	1	1106	3761	2656	0.0	1993
748864	gi|32130540|psbO	99.18	1100	6	3	36	1132	1	1100	0.0	1978
750886	gi|14456617|Na-ATPase	99.26	1083	6	2	133	1214	1	1082	0.0	1954
752444	gi|603053|psbA	99.84	1240	2	0	1	1240	19	1258	0.0	2279
753374	gi|146739105|prk	100.00	1220	0	0	16	1235	1	1220	0.0	2254
