678231	gi|14456617|Na-ATPase	80.91	220	38	4	1	218	2231	2014	9e-46	 171
684735	gi|355398356|NR2-2/2HbN	96.04	227	9	0	1	227	1712	1486	8e-106	 370
684735	gi|240129575|NR1	92.11	114	9	0	114	227	1635	1522	5e-43	 161
691334	gi|355398356|NR2-2/2HbN	99.58	237	1	0	1	237	1236	1000	1e-124	 433
691334	gi|240129575|NR1	99.58	237	1	0	1	237	1272	1036	1e-124	 433
698418	gi|32130540|psbO	99.39	165	1	0	85	249	1	165	1e-84	 300
702292	gi|14456617|Na-ATPase	99.19	123	1	0	134	256	1	123	3e-61	 222
712438	gi|355398356|NR2-2/2HbN	100.00	278	0	0	1	278	2401	2678	5e-149	 514
712438	gi|240129575|NR1	100.00	278	0	0	1	278	2116	2393	5e-149	 514
745603	gi|14456617|Na-ATPase	99.74	387	1	0	1	387	2231	1845	0.0	 710
764647	gi|14456617|Na-ATPase	99.00	499	2	3	1	498	598	102	0.0	 891
769817	gi|14456617|Na-ATPase	99.63	540	1	1	1	540	2209	2747	0.0	 985
772157	gi|32130540|psbO	99.11	559	5	0	1	559	702	144	0.0	1005
776589	gi|603053|psbA	99.61	509	2	0	1	509	750	1258	0.0	 929
779733	gi|603053|psbA	100.00	636	0	0	1	636	654	19	0.0	1175
804728	gi|146739105|prk	99.71	1041	3	0	1	1041	180	1220	0.0	1906
807010	gi|14456617|Na-ATPase	99.07	1292	12	0	1	1292	1867	576	0.0	2320
809112	gi|14456617|Na-ATPase	99.21	1269	10	0	156	1424	3993	2725	0.0	2289
